,cate,salary
14669,3,40000
14670,4,110000
14671,4,65000
14672,3,32000
14673,4,80000
14674,3,32500
14675,3,40000
14676,3,40000
14677,3,54000
14678,3,37500
14679,3,30300
14680,2,31500
14681,4,110000
14682,4,65000
14683,3,32000
14684,4,80000
14685,3,32500
14686,3,40000
14687,3,40000
14688,3,54000
14689,3,37500
14690,3,30300
14691,2,31500
14692,4,110000
14693,4,65000
14694,3,32000
14695,4,80000
14696,3,32500
14697,3,40000
14698,3,40000
14699,3,54000
14700,3,37500
14701,3,30300
14702,2,31500
14703,4,110000
14704,4,65000
14705,3,32000
14706,4,80000
14707,3,32500
14708,3,40000
14709,3,40000
14710,3,54000
14711,3,37500
14712,3,30300
14713,2,31500
14714,4,110000
14715,2,35000
14716,0,40000
14717,3,47000
14718,3,32500
14719,3,34000
14720,3,36000
14721,3,37500
14722,3,31500
14723,2,35000
14724,0,40000
14725,3,47000
14726,3,33250
14727,3,30000
14728,0,36000
14729,2,31000
14730,0,41500
14731,0,31000
14732,4,52500
14733,3,34000
14734,2,35000
14735,3,32000
14736,2,41500
14737,2,40000
14738,3,36500
14739,2,32000
14740,2,37000
14741,3,33000
14742,2,30500
14743,3,41000
14744,2,35000
14745,2,41000
14746,3,33500
14747,3,55000
14748,2,27625
14749,3,30000
14750,1,42000
14751,3,34400
14752,1,80000
14753,3,35000
14754,2,30000
14755,3,37500
14756,3,32500
14757,0,37625
14758,2,34500
14759,3,35000
14760,2,39500
14761,3,28600
14762,3,30000
14763,3,36500
14764,3,41500
14765,3,35000
14766,3,31500
14767,3,39500
14768,3,30850
14769,3,35000
14770,3,32500
14771,2,38000
14772,2,31000
14773,3,42500
14774,0,50000
14775,3,34000
14776,2,30000
14777,0,30625
14778,0,30625
14779,3,32000
14780,3,42500
14781,3,36650
14782,3,40000
14783,2,90000
14784,3,33100
14785,2,34000
14786,2,34500
14787,3,28000
14788,3,37500
14789,1,52500
14790,3,42500
14791,3,46500
14792,2,30500
14793,2,36500
14794,2,38500
14795,2,32000
14796,2,36000
14797,3,37500
14798,3,45000
14799,3,40000
14800,2,39000
14801,2,39000
14802,2,39000
14803,3,40000
14804,3,40000
14805,3,33195
14806,3,39000
14807,3,45000
14808,2,38000
14809,3,32500
14810,3,34000
14811,3,39000
14812,3,37500
14813,3,35000
14814,1,40000
14815,3,36000
14816,3,40000
14817,3,40000
14818,3,31500
14819,3,35000
14820,2,37500
14821,3,29580
14822,3,42500
14823,3,42500
14824,0,34000
14825,3,38000
14826,3,39000
14827,3,30000
14828,3,30000
14829,0,41500
14830,3,30750
14831,3,44000
14832,3,49000
14833,2,34000
14834,2,45000
14835,2,31000
14836,3,40000
14837,3,55000
14838,3,30000
14839,3,30000
14840,3,40000
14841,3,36500
14842,3,31000
14843,3,32400
14844,3,40000
14845,3,40000
14846,3,45000
14847,3,41000
14848,3,35000
14849,3,32500
14850,3,41500
14851,3,40000
14852,3,45000
14853,3,30000
14854,0,40000
14855,3,37500
14856,0,52500
14857,3,28000
14858,2,35500
14859,3,50000
14860,3,50000
14861,3,41500
14862,3,40000
14863,3,45000
14864,3,30000
14865,0,40000
14866,3,37500
14867,0,52500
14868,3,28000
14869,3,37500
14870,2,33000
14871,0,47000
14872,3,46000
14873,2,34500
14874,3,38000
14875,2,34000
14876,2,40000
14877,3,49500
14878,2,30000
14879,2,55000
14880,3,35000
14881,3,40000
14882,2,37000
14883,3,45000
14884,3,62500
14885,3,40000
14886,0,50000
14887,3,45000
14888,2,45000
14889,2,35500
14890,3,34500
14891,1,30000
14892,2,35000
14893,0,36194
14894,3,32500
14895,3,37500
14896,3,35000
14897,2,30500
14898,3,50800
14899,2,37500
14900,3,40000
14901,3,34000
14902,3,36000
14903,2,30500
14904,3,35000
14905,3,34000
14906,0,50000
14907,3,35000
14908,3,41500
14909,3,40000
14910,3,42500
14911,3,35000
14912,3,42500
14913,2,31320
14914,3,35000
14915,3,41500
14916,3,40000
14917,3,42500
14918,3,35000
14919,3,42500
14920,2,31320
14921,3,35000
14922,3,41500
14923,3,40000
14924,3,42500
14925,3,35000
14926,3,42500
14927,2,31320
14928,3,35000
14929,3,41500
14930,3,40000
14931,3,42500
14932,3,35000
14933,3,42500
14934,2,31320
14935,3,35000
14936,3,41500
14937,3,40000
14938,3,42500
14939,3,35000
14940,3,42500
14941,2,31320
14942,3,35000
14943,3,41500
14944,3,40000
14945,3,42500
14946,3,35000
14947,3,42500
14948,2,31320
14949,3,35000
14950,3,41500
14951,3,48500
14952,2,35000
14953,2,35000
14954,3,50000
14955,2,51500
14956,3,52500
14957,2,41500
14958,3,38000
14959,0,115000
14960,2,32000
14961,2,37500
14962,2,37500
14963,3,38000
14964,0,55000
14965,2,29500
14966,2,30000
14967,2,32500
14968,3,48500
14969,2,35000
14970,2,35000
14971,3,50000
14972,2,51500
14973,3,52500
14974,2,41500
14975,3,38000
14976,0,115000
14977,2,32000
14978,2,37500
14979,2,37500
14980,3,38000
14981,0,55000
14982,2,34000
14983,0,33060
14984,2,32500
14985,3,38500
14986,3,80000
14987,0,47500
14988,0,35000
14989,0,33000
14990,2,32500
14991,3,75000
14992,2,34000
14993,0,33060
14994,2,32500
14995,3,38500
14996,3,80000
14997,0,47500
14998,0,35000
14999,0,33000
15000,2,32500
15001,3,75000
15002,2,34000
15003,0,33060
15004,2,32500
15005,3,38500
15006,3,80000
15007,0,47500
15008,0,35000
15009,0,33000
15010,2,32500
15011,3,75000
15012,2,34000
15013,0,33060
15014,2,32500
15015,3,38500
15016,3,80000
15017,0,47500
15018,0,35000
15019,0,33000
15020,2,32500
15021,3,75000
15022,2,34000
15023,0,33060
15024,2,32500
15025,3,38500
15026,3,80000
15027,0,47500
15028,0,35000
15029,0,33000
15030,2,32500
15031,3,75000
15032,2,34000
15033,0,33060
15034,2,32500
15035,3,38500
15036,3,80000
15037,0,47500
15038,0,35000
15039,0,33000
15040,2,32500
15041,3,75000
15042,2,34000
15043,0,33060
15044,2,32500
15045,3,38500
15046,3,80000
15047,0,47500
15048,0,35000
15049,0,33000
15050,2,32500
15051,3,75000
15052,2,34000
15053,0,33060
15054,2,32500
15055,3,38500
15056,3,80000
15057,0,47500
15058,0,35000
15059,0,33000
15060,2,32500
15061,3,75000
15062,2,34000
15063,0,33060
15064,2,32500
15065,3,38500
15066,3,80000
15067,0,47500
15068,0,35000
15069,0,33000
15070,2,32500
15071,3,75000
15072,2,34000
15073,0,33060
15074,2,32500
15075,3,38500
15076,3,80000
15077,0,47500
15078,0,35000
15079,0,33000
15080,2,32500
15081,3,75000
15082,2,34000
15083,0,33060
15084,2,32500
15085,3,38500
15086,3,80000
15087,0,47500
15088,0,35000
15089,0,33000
15090,2,32500
15091,3,75000
15092,2,40000
15093,2,45000
15094,2,50000
15095,2,44000
15096,2,30000
15097,2,40000
15098,2,45000
15099,2,50000
15100,2,44000
15101,2,30000
15102,2,40000
15103,2,45000
15104,2,50000
15105,2,44000
15106,2,30000
15107,2,40000
15108,2,45000
15109,2,50000
15110,2,44000
15111,2,30000
15112,2,40000
15113,2,45000
15114,2,50000
15115,2,44000
15116,2,30000
15117,2,40000
15118,2,45000
15119,2,50000
15120,2,44000
15121,2,30000
15122,2,40000
15123,2,45000
15124,2,50000
15125,2,44000
15126,3,50000
15127,2,36000
15128,0,65000
15129,0,30000
15130,3,52500
15131,3,65000
15132,1,269230
15133,0,32000
15134,0,32000
15135,3,39000
15136,3,37000
15137,3,50000
15138,2,36000
15139,0,65000
15140,0,30000
15141,3,52500
15142,3,65000
15143,1,269230
15144,0,32000
15145,0,32000
15146,3,39000
15147,3,37000
15148,3,50000
15149,2,36000
15150,0,65000
15151,0,30000
15152,3,52500
15153,3,65000
15154,1,269230
15155,0,32000
15156,0,32000
15157,3,39000
15158,3,37000
15159,3,50000
15160,2,36000
15161,0,65000
15162,0,30000
15163,3,52500
15164,3,65000
15165,1,269230
15166,0,32000
15167,0,32000
15168,3,39000
15169,3,37000
15170,3,50000
15171,2,36000
15172,0,65000
15173,0,30000
15174,3,52500
15175,3,65000
15176,1,269230
15177,0,32000
15178,0,32000
15179,3,39000
15180,3,37000
15181,3,50000
15182,2,36000
15183,0,65000
15184,0,30000
15185,3,52500
15186,3,65000
15187,1,269230
15188,0,32000
15189,0,32000
15190,3,39000
15191,3,37000
15192,3,50000
15193,2,36000
15194,0,65000
15195,0,30000
15196,3,52500
15197,3,65000
15198,1,269230
15199,0,32000
15200,0,32000
15201,3,39000
15202,3,37000
15203,3,50000
15204,2,36000
15205,0,65000
15206,0,30000
15207,3,52500
15208,3,65000
15209,1,269230
15210,0,32000
15211,0,32000
15212,3,39000
15213,3,37000
15214,3,50000
15215,2,36000
15216,0,65000
15217,0,30000
15218,3,52500
15219,3,65000
15220,1,269230
15221,0,32000
15222,0,32000
15223,3,39000
15224,3,37000
15225,3,28000
15226,3,28000
15227,3,72500
15228,3,45000
15229,0,45000
15230,3,33500
15231,3,62500
15232,3,42500
15233,3,40000
15234,3,40000
15235,3,40000
15236,3,72500
15237,3,45000
15238,0,45000
15239,3,33500
15240,3,62500
15241,3,42500
15242,3,40000
15243,3,40000
15244,3,40000
15245,3,72500
15246,3,45000
15247,0,45000
15248,3,33500
15249,3,62500
15250,3,42500
15251,3,40000
15252,3,40000
15253,3,40000
15254,3,72500
15255,3,45000
15256,0,45000
15257,3,33500
15258,3,62500
15259,3,42500
15260,3,40000
15261,3,40000
15262,3,40000
15263,3,72500
15264,3,45000
15265,0,45000
15266,3,33500
15267,3,62500
15268,3,42500
15269,3,40000
15270,3,40000
15271,3,40000
15272,3,72500
15273,3,45000
15274,0,45000
15275,3,33500
15276,3,62500
15277,3,42500
15278,3,40000
15279,3,40000
15280,3,40000
15281,3,72500
15282,3,45000
15283,0,45000
15284,3,33500
15285,3,62500
15286,3,42500
15287,2,33000
15288,2,26025
15289,2,38500
15290,4,35000
15291,2,33000
15292,1,36200
15293,1,35000
15294,0,32453
15295,2,31320
15296,2,35000
15297,3,40500
15298,3,34000
15299,0,55000
15300,0,46500
15301,1,36200
15302,1,35000
15303,0,32453
15304,2,31320
15305,0,55000
15306,0,33000
15307,3,80000
15308,3,34000
15309,0,123076
15310,3,60000
15311,3,105000
15312,0,60000
15313,0,115000
15314,3,60000
15315,0,70000
15316,3,32000
15317,3,32500
15318,2,35000
15319,3,50000
15320,0,55000
15321,0,33000
15322,3,80000
15323,3,34000
15324,0,123076
15325,3,60000
15326,3,105000
15327,0,60000
15328,0,115000
15329,3,60000
15330,0,70000
15331,3,32000
15332,3,32500
15333,2,35000
15334,3,50000
15335,0,55000
15336,0,33000
15337,3,80000
15338,3,34000
15339,0,123076
15340,3,60000
15341,3,105000
15342,0,60000
15343,0,115000
15344,3,60000
15345,0,70000
15346,3,32000
15347,3,32500
15348,2,35000
15349,3,50000
15350,0,55000
15351,0,33000
15352,3,80000
15353,3,34000
15354,0,123076
15355,3,60000
15356,3,105000
15357,0,60000
15358,0,115000
15359,3,60000
15360,0,70000
15361,3,32000
15362,3,32500
15363,2,35000
15364,3,50000
15365,0,55000
15366,0,33000
15367,3,80000
15368,3,34000
15369,0,123076
15370,3,60000
15371,3,105000
15372,0,60000
15373,0,115000
15374,3,60000
15375,0,70000
15376,3,32000
15377,3,32500
15378,2,35000
15379,3,50000
15380,0,55000
15381,0,33000
15382,3,80000
15383,3,34000
15384,0,123076
15385,3,60000
15386,3,105000
15387,0,60000
15388,0,115000
15389,3,60000
15390,0,70000
15391,3,32000
15392,3,32500
15393,2,35000
15394,3,50000
15395,0,55000
15396,0,33000
15397,3,80000
15398,3,34000
15399,0,123076
15400,3,60000
15401,3,105000
15402,0,60000
15403,0,115000
15404,3,60000
15405,0,70000
15406,3,32000
15407,3,32500
15408,2,35000
15409,3,50000
15410,0,55000
15411,0,33000
15412,3,80000
15413,3,34000
15414,0,123076
15415,3,60000
15416,3,105000
15417,0,60000
15418,0,115000
15419,3,60000
15420,0,70000
15421,3,32000
15422,3,32500
15423,2,35000
15424,3,50000
15425,0,55000
15426,0,33000
15427,3,80000
15428,3,34000
15429,0,123076
15430,3,60000
15431,3,105000
15432,0,60000
15433,0,115000
15434,3,60000
15435,0,70000
15436,3,32000
15437,3,32500
15438,2,35000
15439,3,50000
15440,0,55000
15441,0,33000
15442,3,80000
15443,3,34000
15444,0,123076
15445,3,60000
15446,3,105000
15447,0,60000
15448,0,115000
15449,3,60000
15450,0,70000
15451,3,32000
15452,3,32500
15453,2,35000
15454,3,50000
15455,0,55000
15456,0,33000
15457,3,80000
15458,3,34000
15459,0,123076
15460,3,60000
15461,3,105000
15462,0,60000
15463,0,115000
15464,3,60000
15465,0,70000
15466,3,32000
15467,3,32500
15468,2,35000
15469,3,50000
15470,0,55000
15471,0,33000
15472,3,80000
15473,3,34000
15474,0,123076
15475,3,60000
15476,3,105000
15477,0,60000
15478,0,115000
15479,3,60000
15480,0,70000
15481,3,32000
15482,3,32500
15483,2,35000
15484,3,50000
15485,0,55000
15486,0,33000
15487,3,80000
15488,3,34000
15489,0,123076
15490,3,60000
15491,3,105000
15492,0,60000
15493,0,115000
15494,3,60000
15495,0,70000
15496,3,32000
15497,3,32500
15498,2,35000
15499,3,50000
15500,0,55000
15501,0,33000
15502,3,80000
15503,3,34000
15504,0,123076
15505,3,60000
15506,3,105000
15507,0,60000
15508,0,115000
15509,3,60000
15510,0,70000
15511,3,32000
15512,3,32500
15513,2,35000
15514,3,50000
15515,0,55000
15516,0,33000
15517,3,80000
15518,3,34000
15519,0,123076
15520,3,60000
15521,3,105000
15522,0,60000
15523,0,115000
15524,3,60000
15525,0,70000
15526,3,32000
15527,3,32500
15528,2,35000
15529,3,50000
15530,0,55000
15531,0,33000
15532,3,80000
15533,3,34000
15534,0,123076
15535,3,60000
15536,3,105000
15537,0,60000
15538,0,115000
15539,3,60000
15540,0,70000
15541,3,32000
15542,3,32500
15543,2,35000
15544,3,50000
15545,0,55000
15546,0,33000
15547,3,80000
15548,3,34000
15549,0,123076
15550,3,60000
15551,3,105000
15552,0,60000
15553,0,115000
15554,3,60000
15555,0,70000
15556,3,32000
15557,3,32500
15558,2,35000
15559,3,50000
15560,0,55000
15561,0,33000
15562,3,80000
15563,3,34000
15564,0,123076
15565,3,60000
15566,3,105000
15567,0,60000
15568,0,115000
15569,3,60000
15570,0,70000
15571,3,32000
15572,3,32500
15573,2,35000
15574,3,50000
15575,0,55000
15576,0,33000
15577,3,80000
15578,3,34000
15579,0,123076
15580,3,60000
15581,3,105000
15582,0,60000
15583,0,115000
15584,3,60000
15585,0,70000
15586,3,32000
15587,3,32500
15588,2,35000
15589,3,50000
15590,0,55000
15591,0,33000
15592,3,80000
15593,3,34000
15594,0,123076
15595,3,60000
15596,3,105000
15597,0,60000
15598,0,115000
15599,3,60000
15600,0,70000
15601,3,32000
15602,3,32500
15603,2,35000
15604,3,50000
15605,2,40000
15606,3,38000
15607,3,42500
15608,3,39950
15609,2,46500
15610,2,40000
15611,2,41500
15612,2,40000
15613,3,38000
15614,3,42500
15615,3,39950
15616,2,46500
15617,2,40000
15618,2,41500
15619,2,40000
15620,3,38000
15621,3,42500
15622,3,39950
15623,2,46500
15624,2,40000
15625,2,41500
15626,2,40000
15627,3,38000
15628,3,42500
15629,3,39950
15630,2,46500
15631,2,40000
15632,2,41500
15633,2,40000
15634,3,45000
15635,3,40000
15636,2,31500
15637,3,40000
15638,2,41500
15639,2,36500
15640,2,31500
15641,3,36000
15642,2,32000
15643,0,70000
15644,2,31750
15645,2,39000
15646,2,36500
15647,3,56500
15648,0,88500
15649,2,31500
15650,3,36000
15651,2,32000
15652,0,70000
15653,2,31750
15654,2,39000
15655,2,36500
15656,3,56500
15657,0,88500
15658,2,31500
15659,3,36000
15660,2,32000
15661,0,70000
15662,2,31750
15663,2,39000
15664,2,36500
15665,3,56500
15666,0,88500
15667,2,31500
15668,3,36000
15669,2,32000
15670,0,70000
15671,3,36500
15672,2,40000
15673,3,48000
15674,2,36000
15675,2,37500
15676,3,30000
15677,0,32500
15678,3,36500
15679,2,40000
15680,3,48000
15681,2,36000
15682,2,37500
15683,3,30000
15684,0,32500
15685,3,36500
15686,2,40000
15687,3,48000
15688,3,42500
15689,0,77500
15690,3,51500
15691,3,35000
15692,1,57500
15693,3,44000
15694,3,36500
15695,2,30000
15696,3,30000
15697,3,36000
15698,0,40000
15699,0,77500
15700,3,51500
15701,3,35000
15702,1,57500
15703,3,44000
15704,3,36500
15705,2,30000
15706,3,30000
15707,3,36000
15708,0,40000
15709,0,77500
15710,3,51500
15711,3,35000
15712,1,57500
15713,3,44000
15714,3,36500
15715,2,30000
15716,3,30000
15717,3,36000
15718,0,40000
15719,0,77500
15720,3,51500
15721,3,35000
15722,0,33000
15723,3,33000
15724,2,29232
15725,3,40769
15726,0,53846
15727,2,38076
15728,3,35000
15729,2,35000
15730,3,31500
15731,2,35000
15732,3,37625
15733,3,37625
15734,3,35000
15735,3,30000
15736,1,34000
15737,3,35000
15738,2,32000
15739,3,35000
15740,2,35000
15741,2,35000
15742,3,30000
15743,1,34000
15744,3,35000
15745,2,32000
15746,3,35000
15747,2,35000
15748,2,35000
15749,3,30000
15750,1,34000
15751,3,35000
15752,2,32000
15753,3,35000
15754,2,35000
15755,2,35000
15756,3,30000
15757,1,34000
15758,3,35000
15759,2,32000
15760,3,35000
15761,2,35000
15762,2,41500
15763,2,31668
15764,2,41500
15765,2,31668
15766,3,44834
15767,2,43000
15768,3,34750
15769,3,43500
15770,2,33000
15771,2,36500
15772,2,42500
15773,2,33500
15774,3,45000
15775,3,31500
15776,3,50000
15777,3,75000
15778,1,52500
15779,3,33000
15780,3,42500
15781,2,29000
15782,1,62500
15783,2,36000
15784,2,33500
15785,3,45000
15786,3,31500
15787,3,50000
15788,3,75000
15789,1,52500
15790,3,33000
15791,2,50000
15792,3,37500
15793,2,32500
15794,2,30000
15795,1,37500
15796,3,40500
15797,0,44000
15798,3,39000
15799,2,36500
15800,0,65000
15801,2,50000
15802,3,37500
15803,2,32500
15804,2,30000
15805,1,37500
15806,2,35000
15807,2,65000
15808,2,32500
15809,3,45500
15810,3,45500
15811,2,30000
15812,2,39500
15813,2,39500
15814,2,39500
15815,2,32500
15816,2,32000
15817,3,30000
15818,3,42500
15819,0,32000
15820,3,31500
15821,3,45000
15822,0,40000
15823,3,47500
15824,0,40000
15825,0,40000
15826,0,36000
15827,1,38500
15828,2,42500
15829,1,37500
15830,2,48000
15831,3,45000
15832,0,40000
15833,3,47500
15834,2,35000
15835,2,32500
15836,3,39140
15837,3,32500
15838,3,40000
15839,2,85000
15840,3,40000
15841,2,42500
15842,3,32500
15843,3,33000
15844,2,30000
15845,2,35000
15846,2,37500
15847,3,34000
15848,3,31500
15849,3,35000
15850,3,55000
15851,3,45000
15852,1,32000
15853,2,35500
15854,1,269230
15855,1,49000
15856,3,31500
15857,2,37000
15858,3,50000
15859,1,40000
15860,1,32000
15861,2,35500
15862,1,269230
15863,1,49000
15864,3,31500
15865,2,37000
15866,3,50000
15867,1,40000
15868,1,32000
15869,0,55000
15870,1,36000
15871,2,31000
15872,3,40500
15873,3,30000
15874,3,50000
15875,3,42500
15876,3,147900
15877,2,33000
15878,2,34000
15879,2,46500
15880,2,40000
15881,1,40000
15882,3,40000
15883,2,46500
15884,2,40000
15885,3,45000
15886,3,40000
15887,0,40000
15888,2,35500
15889,3,51000
15890,3,38461
15891,2,31500
15892,3,41500
15893,2,32500
15894,3,52307
15895,3,29000
15896,0,37500
15897,3,35000
15898,3,35000
15899,2,30500
15900,3,32500
15901,3,31500
15902,2,40000
15903,3,31000
15904,2,35500
15905,2,30000
15906,0,37500
15907,3,35000
15908,3,35000
15909,2,30500
15910,3,32500
